id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
656960,optima,44.0,femenino,casado,272477.0,15.0,184305.0,183072.0,1233.0,2.0,1.0,337655.63,510000.0,68.0,3.0,fiduciaria,10.93
822064,privada,46.0,femenino,casado,,1.0,10851720.0,3302345.0,7549375.0,6.0,8.0,119188.16,1228000.0,402.0,1.0,hipotecaria,5.33
179190,premier,52.0,femenino,soltero,82381.0,21.0,746754.0,148376.0,598378.0,5.0,3.0,550270.55,41000.0,6.0,3.0,autoliquidable,8.34
270234,premier,53.0,femenino,soltero,,36.0,351430.0,288764.0,62666.0,6.0,1.0,632423.76,60000.0,62.0,4.0,fiduciaria,17.05
415905,optima,30.0,masculino,casado,,7.0,296258.0,274537.0,21721.0,3.0,1.0,795252.5,33000.0,48.0,4.0,fiduciaria,17.06
863549,optima,39.0,femenino,casado,41687.0,52.0,26591.0,12592.0,13999.0,5.0,1.0,,256000.0,43.0,5.0,fiduciaria,16.08
860747,optima,47.0,femenino,casado,61349.0,2.0,991368.0,890694.0,100674.0,3.0,1.0,180460.4,46000.0,43.0,4.0,fiduciaria,17.34
724538,premier,37.0,masculino,casado,,13.0,220459.0,87391.0,133068.0,3.0,2.0,826766.01,375000.0,50.0,2.0,fiduciaria_prendas,8.08
656195,optima,45.0,femenino,casado,129829.0,10.0,102291.0,81333.0,20958.0,3.0,5.0,823095.74,61000.0,46.0,3.0,fiduciaria,17.6
141918,optima,37.0,femenino,soltero,80182.0,3.0,226453.0,226008.0,445.0,1.0,2.0,325186.56,73000.0,46.0,3.0,prendas,8.81
644300,optima,50.0,masculino,casado,123678.0,2.0,866805.0,851170.0,15635.0,1.0,2.0,471919.16,381000.0,63.0,5.0,fiduciaria,11.58
510358,premier,40.0,masculino,divorciado,93979.0,8.0,1048595.0,939370.0,109225.0,3.0,1.0,1024113.57,424000.0,57.0,4.0,fiduciaria,13.61
611464,optima,28.0,masculino,soltero,144343.0,9.0,215802.0,140271.0,75531.0,2.0,2.0,13812.38,11000.0,55.0,4.0,fiduciaria,19.69
696977,optima,42.0,femenino,casado,34865.0,17.0,566645.0,509069.0,57576.0,3.0,2.0,150630.68,1385000.0,207.0,3.0,hipotecaria,7.66
321065,optima,38.0,femenino,soltero,231002.0,2.0,996084.0,908667.0,87417.0,2.0,1.0,1292236.82,105000.0,36.0,5.0,fiduciaria,16.0
774972,optima,60.0,masculino,casado,65455.0,11.0,30266.0,23927.0,6339.0,1.0,1.0,604027.95,130000.0,49.0,2.0,prendas,9.25
282886,optima,55.0,femenino,soltero,57988.0,28.0,199238.0,109812.0,89426.0,1.0,1.0,,54000.0,42.0,4.0,fiduciaria,19.99
745552,optima,44.0,femenino,casado,35435.0,0.0,247676.0,228669.0,19007.0,4.0,1.0,240634.92,103000.0,75.0,5.0,fiduciaria,14.99
606634,premier,38.0,femenino,soltero,84445.0,15.0,1947104.0,1923254.0,23850.0,3.0,1.0,197974.44,165000.0,52.0,4.0,fiduciaria,15.28
235607,premier,58.0,masculino,casado,82268.0,19.0,1589173.0,1586949.0,2224.0,7.0,2.0,1366108.61,615000.0,60.0,4.0,fiduciaria,11.18
348843,optima,53.0,masculino,soltero,,1.0,1235976.0,986011.0,249965.0,5.0,2.0,26050.26,172000.0,77.0,2.0,prendas,8.15
362932,privada,41.0,masculino,casado,160404.0,1.0,1306387.0,1275964.0,30423.0,6.0,8.0,,594000.0,237.0,1.0,hipotecaria,5.59
672375,optima,45.0,masculino,casado,72566.0,34.0,1290491.0,1285637.0,4854.0,1.0,1.0,,131000.0,58.0,4.0,fiduciaria,12.8
852992,optima,50.0,masculino,soltero,32935.0,11.0,231563.0,160123.0,71440.0,2.0,1.0,201542.99,89000.0,54.0,3.0,fiduciaria,15.75
996410,optima,48.0,femenino,casado,27028.0,7.0,828944.0,805637.0,23307.0,4.0,2.0,1882553.38,177000.0,75.0,5.0,fiduciaria,11.45
472199,privada,69.0,masculino,casado,50969.0,13.0,12074804.0,545008.0,11529796.0,1.0,4.0,812692.86,93000.0,8.0,2.0,autoliquidable,6.87
270516,optima,62.0,femenino,casado,64032.0,4.0,540457.0,503640.0,36817.0,5.0,3.0,368335.38,205000.0,60.0,4.0,fiduciaria,15.17
581243,optima,54.0,femenino,divorciado,,17.0,116540.0,106584.0,9956.0,4.0,2.0,411344.17,51000.0,35.0,2.0,prendas,8.84
834464,optima,30.0,femenino,viudo,,12.0,56325.0,50276.0,6049.0,3.0,0.23667782313709396,645350.57,931000.0,59.0,3.0,fiduciaria,13.35
264659,optima,46.0,masculino,soltero,106761.0,52.0,667491.0,663225.0,4266.0,6.0,1.0,363162.25,55000.0,59.0,6.0,fiduciaria,16.1
777041,premier,39.0,femenino,casado,92024.0,10.0,554581.0,515042.0,39539.0,4.0,4.0,,186000.0,52.0,4.0,fiduciaria,14.7
347253,optima,41.0,femenino,casado,25718.0,98.0,683356.0,662477.0,20879.0,4.0,0.0,885366.14,822000.0,149.0,3.0,hipotecaria,7.36
275355,optima,42.0,femenino,soltero,29979.0,8.0,290981.0,272124.0,18857.0,4.0,1.0,39972.46,92000.0,52.0,5.0,fiduciaria,18.76
148432,optima,39.0,femenino,casado,88741.0,94.0,881236.0,861394.0,19842.0,5.0,2.0,202711.4,89000.0,35.0,6.0,fiduciaria,13.96
269618,optima,36.0,femenino,casado,77536.0,13.0,468609.0,463806.0,4803.0,3.0,1.0,634121.86,546000.0,41.0,3.0,fiduciaria,14.99
144664,optima,38.0,femenino,viudo,145061.0,1.0,79772.0,68458.0,11314.0,1.0,2.0,945192.47,146000.0,67.0,3.0,fiduciaria,17.28
360098,optima,47.0,femenino,soltero,72678.0,4.0,252928.0,151931.0,100997.0,6.0,1.0,190610.57,864000.0,53.0,3.0,fiduciaria,14.85
562783,optima,33.0,femenino,casado,96251.0,8.0,317368.0,301886.0,15482.0,1.0,2.0,53160.25,94000.0,40.0,5.0,fiduciaria,16.68
955183,optima,39.0,femenino,casado,128333.0,34.0,132191.0,103489.0,28702.0,2.0,1.0,1780393.6,95000.0,67.0,4.0,fiduciaria,16.41
535807,premier,46.0,masculino,soltero,105442.0,47.0,125201.0,18710.0,106491.0,4.0,1.0,,780000.0,48.0,3.0,fiduciaria,16.2
893576,privada,89.0,masculino,casado,56916.0,8.0,3921735.0,1534433.0,2387302.0,2.0,3.0,438923.64,430000.0,12.0,2.0,autoliquidable,8.2
733100,optima,41.0,masculino,casado,92836.0,15.0,1746520.0,1654827.0,91693.0,3.0,1.0,1507060.03,146000.0,48.0,4.0,fiduciaria,14.63
410553,optima,39.0,masculino,casado,,48.0,165680.0,163510.0,2170.0,3.0,3.0,112804.08,684000.0,60.0,5.0,fiduciaria,15.47
969530,premier,59.0,masculino,casado,,51.0,1031821.0,103305.0,928516.0,5.0,27.0,782418.62,89000.0,19.0,2.0,autoliquidable,7.03
148298,optima,44.0,femenino,casado,59920.0,9.0,1087759.0,1018002.0,69757.0,3.0,1.0,847962.37,11000.0,60.0,4.0,fiduciaria,16.03
166575,optima,46.0,femenino,divorciado,68747.0,47.0,116540.0,99077.0,17463.0,2.0,1.0,399949.02,114000.0,46.0,4.0,fiduciaria,18.39
533841,optima,61.0,femenino,soltero,52443.0,1.0,276359.0,202473.0,73886.0,1.0,1.0,314414.53,880000.0,61.0,3.0,fiduciaria,14.34
716523,optima,44.0,masculino,soltero,31013.0,18.0,256369.0,240389.0,15980.0,3.0,1.0,,195000.0,71.0,3.0,fiduciaria_prendas,7.9
249774,premier,48.0,masculino,soltero,87370.0,4.0,440547.0,361736.0,78811.0,2.0,3.0,320006.13,103000.0,28.0,2.0,autoliquidable,7.59
797804,optima,34.0,masculino,divorciado,67525.0,22.0,68898.0,35526.0,33372.0,1.0,3.0,6000.72,44000.0,42.0,3.0,autoliquidable,8.13
509459,optima,32.0,masculino,casado,185389.0,9.0,46307.0,44915.0,1392.0,3.0,1.0,939515.23,212000.0,43.0,4.0,fiduciaria,14.65
841892,premier,29.0,masculino,soltero,96760.0,14.0,665324.0,581800.0,83524.0,3.0,3.0,544406.73,147000.0,66.0,5.0,fiduciaria,11.91
483462,premier,56.0,masculino,casado,,28.0,804144.0,699079.0,105065.0,3.0,2.0,,740000.0,63.0,5.0,fiduciaria,11.37
296797,premier,40.0,femenino,casado,86105.0,1.0,1753939.0,908940.0,844999.0,1.0,4.0,543283.56,212000.0,12.0,2.0,autoliquidable,7.92
901023,optima,56.0,masculino,soltero,,14.0,533537.0,495777.0,37760.0,3.0,1.0,654176.44,176000.0,48.0,4.0,fiduciaria,13.9
351451,premier,43.0,masculino,casado,102361.0,9.0,124725.0,81479.0,43246.0,5.0,1.0,1210572.7,953000.0,67.0,2.0,fiduciaria,11.95
359871,optima,37.0,masculino,soltero,,109.0,959076.0,941777.0,17299.0,2.0,1.0,318766.18,406000.0,140.0,3.0,hipotecaria,7.19
537217,optima,27.0,masculino,casado,66503.0,5.0,58161.0,31882.0,26279.0,3.0,1.0,158163.89,380000.0,57.0,4.0,fiduciaria,13.73
254830,optima,59.0,masculino,casado,101076.0,14.0,49202.0,47839.0,1363.0,4.0,1.0,409368.96,143000.0,40.0,3.0,fiduciaria,21.43
939147,optima,55.0,masculino,casado,42502.0,19.0,148633.0,100336.0,48297.0,1.0,1.0,3933073.83,56000.0,45.0,4.0,fiduciaria,20.0
589415,privada,59.0,masculino,soltero,96901.0,0.0,3805678.0,1408311.0,2397367.0,1.0,4.0,538464.19,27000.0,12.0,3.0,autoliquidable,6.1
258300,optima,26.0,femenino,casado,31714.0,28.0,845990.0,769384.0,76606.0,3.0,1.0,195255.43,62000.0,54.0,5.0,fiduciaria,15.12
309586,premier,62.0,femenino,casado,114264.0,12.0,668725.0,548734.0,119991.0,4.0,2.0,607779.17,196000.0,54.0,4.0,fiduciaria,14.14
163656,optima,28.0,femenino,casado,,41.0,79237.0,66391.0,12846.0,2.0,1.0,114423.14,141000.0,46.0,5.0,fiduciaria,15.1
182324,optima,52.0,femenino,soltero,121907.0,3.0,162162.0,148346.0,13816.0,3.0,2.0,508350.62,18000.0,79.0,3.0,fiduciaria,11.26
752424,premier,60.0,femenino,soltero,89697.0,3.0,352363.0,225954.0,126409.0,6.0,0.0014973309971758608,540623.56,833000.0,52.0,3.0,fiduciaria,11.33
630541,optima,67.0,masculino,viudo,158737.0,20.0,120895.0,107108.0,13787.0,3.0,2.0,2309765.71,166000.0,67.0,4.0,fiduciaria,15.62
248634,optima,47.0,masculino,soltero,80480.0,9.0,555069.0,541911.0,13158.0,5.0,1.0,952410.61,294000.0,45.0,4.0,fiduciaria,17.96
659025,optima,55.0,femenino,casado,25677.0,4.0,597485.0,563329.0,34156.0,1.0,1.0,719329.25,132000.0,38.0,4.0,fiduciaria,14.49
343276,optima,32.0,femenino,soltero,148775.0,5.0,320585.0,308624.0,11961.0,2.0,2.0,388871.1,103000.0,64.0,4.0,fiduciaria,15.94
933551,optima,43.0,masculino,casado,32525.0,3.0,93234.0,93203.0,31.0,1.0,2.0,145861.42,195000.0,41.0,2.0,prendas,9.02
151263,privada,71.0,masculino,casado,68265.0,7.0,1293232.0,265131.0,1028101.0,9.0,2.0,,910000.0,24.0,2.0,autoliquidable,8.78
340799,premier,44.0,femenino,casado,118280.0,192.0,413205.0,380296.0,32909.0,2.0,0.0,103604.73,749000.0,253.0,3.0,hipotecaria,7.59
760726,premier,50.0,femenino,soltero,,155.0,2247191.0,1981857.0,265334.0,2.0,3.0,405551.09,1760000.0,273.0,3.0,hipotecaria,5.6
933528,optima,52.0,femenino,viudo,49087.0,24.0,50777.0,47320.0,3457.0,5.0,1.0,1559383.38,653000.0,53.0,3.0,fiduciaria,13.01
461535,optima,53.0,femenino,casado,72309.0,11.0,588532.0,580974.0,7558.0,2.0,0.0,946142.75,157000.0,57.0,5.0,fiduciaria,18.14
950975,optima,37.0,femenino,casado,84643.0,9.0,295572.0,267744.0,27828.0,2.0,1.0,1918451.8,208000.0,52.0,2.0,fiduciaria_prendas,8.31
488975,optima,53.0,femenino,soltero,,16.0,281325.0,238240.0,43085.0,2.0,1.0,85638.6,185000.0,37.0,5.0,fiduciaria,15.38
279900,optima,39.0,masculino,casado,96633.0,58.0,1131920.0,1130136.0,1784.0,4.0,1.0,156459.62,371000.0,74.0,6.0,fiduciaria,7.8
947288,premier,43.0,femenino,casado,109274.0,18.0,412634.0,338853.0,73781.0,3.0,1.0,422286.55,153000.0,64.0,3.0,fiduciaria,12.32
579376,optima,36.0,femenino,casado,58767.0,43.0,1826199.0,1823513.0,2686.0,2.0,2.0,161391.57,818000.0,199.0,3.0,hipotecaria,7.63
538462,premier,27.0,masculino,casado,,24.0,977731.0,917857.0,59874.0,2.0,3.0,3738245.98,698000.0,57.0,5.0,fiduciaria,11.52
196105,optima,41.0,femenino,casado,91522.0,107.0,634966.0,579959.0,55007.0,2.0,0.0,1226875.32,722000.0,356.0,3.0,hipotecaria,6.72
830820,premier,37.0,femenino,casado,119110.0,184.0,1195304.0,1143055.0,52249.0,1.0,1.0,213961.74,1931000.0,90.0,4.0,hipotecaria,7.85
369524,optima,41.0,masculino,viudo,121089.0,20.0,187161.0,134830.0,52331.0,3.0,1.0,149756.79,524000.0,54.0,5.0,fiduciaria,14.91
299191,optima,28.0,femenino,soltero,56255.0,14.0,625213.0,599976.0,25237.0,3.0,0.0,117919.15,962000.0,224.0,3.0,hipotecaria,7.02
740610,premier,45.0,femenino,casado,101094.0,11.0,54773.0,28880.0,25893.0,3.0,4.0,978937.07,98000.0,57.0,3.0,fiduciaria,18.44
814564,premier,36.0,femenino,viudo,,13.0,632691.0,625022.0,7669.0,5.0,1.0,1183146.44,161000.0,58.0,3.0,fiduciaria,18.18
344125,premier,41.0,masculino,divorciado,,13.0,783110.0,717121.0,65989.0,4.0,1.0,,1075000.0,48.0,5.0,fiduciaria,12.06
749915,optima,55.0,masculino,casado,32713.0,15.0,359939.0,343188.0,16751.0,4.0,1.0,10519.42,21000.0,72.0,4.0,fiduciaria,16.4
467247,optima,36.0,femenino,casado,73333.0,5.0,88843.0,83380.0,5463.0,2.0,1.0,,216000.0,48.0,4.0,fiduciaria,22.29
696246,optima,49.0,femenino,casado,,9.0,296235.0,296190.0,45.0,1.0,2.0,1476.67,187000.0,46.0,3.0,prendas,8.45
326933,optima,41.0,masculino,soltero,130041.0,18.0,497333.0,412243.0,85090.0,3.0,2.0,18548.43,51000.0,34.0,4.0,fiduciaria,16.98
706814,optima,51.0,femenino,divorciado,98629.0,8.0,1722437.0,1710094.0,12343.0,4.0,1.0,562006.82,156000.0,65.0,4.0,fiduciaria,13.48
199502,premier,42.0,femenino,soltero,94712.0,2.0,139710.0,61501.0,78209.0,3.0,2.0,277860.97,151000.0,74.0,3.0,fiduciaria,10.54
725076,premier,34.0,masculino,casado,88711.0,28.0,1451693.0,1424288.0,27405.0,2.0,3.0,146457.73,1127000.0,48.0,5.0,fiduciaria,12.91
155333,optima,44.0,femenino,divorciado,78982.0,4.0,318140.0,222653.0,95487.0,4.0,1.0,284723.72,311000.0,62.0,4.0,fiduciaria,13.78
781357,optima,42.0,masculino,casado,30107.0,115.0,1398786.0,1325868.0,72918.0,4.0,2.0,146939.18,500000.0,331.0,3.0,hipotecaria,6.31
138835,premier,66.0,masculino,casado,84463.0,5.0,1010096.0,908401.0,101695.0,2.0,0.0,91783.55,196000.0,73.0,2.0,prendas,7.88
111060,optima,43.0,masculino,divorciado,77503.0,13.0,371144.0,315393.0,55751.0,4.0,2.0,12248.17,321000.0,246.0,3.0,hipotecaria,7.23
626006,optima,57.0,masculino,casado,94494.0,36.0,487827.0,448200.0,39627.0,5.0,1.0,917352.61,269000.0,57.0,5.0,fiduciaria,13.41
636474,premier,35.0,masculino,casado,82053.0,13.0,631095.0,531658.0,99437.0,4.0,1.0,3124435.08,108000.0,55.0,4.0,fiduciaria,17.84
839474,optima,55.0,femenino,casado,30431.0,17.0,268934.0,266809.0,2125.0,2.0,1.0,1535505.69,247000.0,34.0,4.0,fiduciaria,15.17
695834,premier,46.0,masculino,casado,114618.0,0.0,1622976.0,1242696.0,380280.0,1.0,1.0,182982.91,371000.0,129.0,2.0,fiduciaria_bienes_inmuebles,7.07
136545,premier,57.0,masculino,soltero,90853.0,18.0,1376220.0,1308951.0,67269.0,2.0,4.0,,1245000.0,80.0,4.0,fiduciaria,9.9
944566,optima,48.0,femenino,casado,250019.0,15.0,444998.0,373728.0,71270.0,1.0,1.0,700369.18,181000.0,50.0,5.0,fiduciaria,15.16
364420,optima,46.0,masculino,casado,36619.0,39.0,1175758.0,1160086.0,15672.0,4.0,0.49219603057952366,569973.12,721000.0,254.0,4.0,hipotecaria,7.26
800448,premier,37.0,masculino,soltero,,12.0,324079.0,231276.0,92803.0,3.0,1.0,158131.44,222000.0,54.0,4.0,fiduciaria,15.52
509365,optima,28.0,masculino,casado,,12.0,342114.0,323329.0,18785.0,9.0,2.0,276218.54,399000.0,77.0,4.0,fiduciaria,9.58
866449,optima,26.0,masculino,casado,88571.0,16.0,78175.0,49363.0,28812.0,3.0,2.0,96715.24,424000.0,47.0,3.0,fiduciaria,13.02
695760,premier,44.0,femenino,casado,,8.0,439041.0,222349.0,216692.0,3.0,3.0,,602000.0,62.0,4.0,fiduciaria,15.15
711298,optima,31.0,masculino,casado,,3.0,317329.0,307870.0,9459.0,2.0,2.0,768534.74,59000.0,36.0,4.0,fiduciaria,14.54
626458,premier,33.0,femenino,casado,,5.0,1343849.0,1222042.0,121807.0,5.0,2.0,,894000.0,65.0,3.0,fiduciaria,10.36
105210,premier,50.0,masculino,soltero,88088.0,3.0,380147.0,331469.0,48678.0,3.0,1.0,65730.49,213000.0,58.0,4.0,fiduciaria,10.42
625256,optima,34.0,masculino,casado,111419.0,66.0,1249283.0,1226245.0,23038.0,4.0,2.0,134642.36,976000.0,201.0,3.0,hipotecaria,7.05
465392,premier,53.0,femenino,soltero,,24.0,772138.0,412360.0,359778.0,4.0,1.0,2547142.58,167000.0,40.0,4.0,fiduciaria_prendas,8.37
546596,optima,39.0,masculino,soltero,40602.0,4.0,473822.0,473316.0,506.0,3.0,2.0,2643720.93,246000.0,64.0,5.0,fiduciaria,13.48
129829,optima,44.0,femenino,divorciado,206056.0,74.0,514880.0,508364.0,6516.0,2.0,1.0,253335.22,673000.0,142.0,3.0,hipotecaria,7.55
969652,premier,70.0,femenino,casado,82654.0,15.0,769060.0,58085.0,710975.0,2.0,4.0,506429.1,210000.0,25.0,2.0,autoliquidable,8.07
479611,optima,28.0,femenino,casado,47364.0,28.0,48241.0,7314.0,40927.0,1.0,0.0,15390.31,201000.0,43.0,4.0,fiduciaria_prendas,9.35
798719,premier,26.0,masculino,casado,86810.0,19.0,35062.0,4671.0,30391.0,4.0,2.0,981525.92,201000.0,59.0,3.0,fiduciaria,17.09
286544,premier,49.0,femenino,casado,,2.0,1001807.0,834609.0,167198.0,4.0,1.0,92383.61,328000.0,67.0,4.0,fiduciaria,12.26
630562,optima,39.0,masculino,casado,162877.0,7.0,398615.0,386387.0,12228.0,4.0,1.0,2117495.56,176000.0,64.0,5.0,fiduciaria,21.96
153644,premier,42.0,masculino,divorciado,96434.0,0.0,443517.0,71946.0,371571.0,4.0,2.0,3036446.02,82000.0,68.0,2.0,prendas,7.86
961485,optima,31.0,femenino,divorciado,213192.0,3.0,123072.0,119887.0,3185.0,1.0,1.0,695930.47,272000.0,58.0,3.0,fiduciaria,13.59
140643,privada,67.0,masculino,casado,82608.0,0.0,8482.0,7733.0,749.0,4.0,3.0,117224.21,228000.0,52.0,3.0,fiduciaria,12.94
823809,optima,46.0,masculino,soltero,32253.0,65.0,490084.0,467200.0,22884.0,3.0,2.0,130412.61,270000.0,171.0,3.0,hipotecaria,7.65
893126,premier,57.0,femenino,casado,,1.0,315918.0,294317.0,21601.0,5.0,2.0,970823.5,944000.0,61.0,3.0,fiduciaria,12.69
909603,premier,73.0,femenino,casado,98921.0,2.0,1013383.0,695587.0,317796.0,3.0,2.0,3210142.32,802000.0,70.0,4.0,fiduciaria,11.35
828639,optima,43.0,masculino,casado,43811.0,4.0,1751078.0,1733937.0,17141.0,2.0,2.0,1513173.6,146000.0,50.0,4.0,fiduciaria,14.41
734902,optima,61.0,masculino,casado,,20.0,601085.0,551993.0,49092.0,2.0,6.0,171746.17,384000.0,165.0,3.0,hipotecaria,6.57
794242,optima,46.0,femenino,divorciado,68308.0,6.0,103644.0,98667.0,4977.0,1.0,1.0,780403.98,77000.0,41.0,3.0,fiduciaria,16.57
934575,optima,41.0,femenino,casado,67323.0,21.0,369342.0,339709.0,29633.0,4.0,1.0,1518775.24,76000.0,44.0,4.0,fiduciaria,18.19
588504,optima,49.0,femenino,soltero,111919.0,16.0,96253.0,94115.0,2138.0,3.0,1.0,1182661.37,177000.0,17.0,3.0,fiduciaria,21.12
565340,optima,43.0,femenino,divorciado,58469.0,25.0,1150857.0,1092060.0,58797.0,2.0,3.0,213400.93,722000.0,143.0,3.0,hipotecaria,7.58
982704,optima,50.0,masculino,casado,147360.0,36.0,125580.0,104646.0,20934.0,2.0,1.0,,115000.0,65.0,4.0,fiduciaria,17.66
883823,optima,43.0,masculino,soltero,68631.0,6.0,29868.0,22097.0,7771.0,2.0,1.0,151096.75,175000.0,62.0,3.0,fiduciaria,18.94
566098,optima,19.0,masculino,casado,70197.0,82.0,187025.0,131469.0,55556.0,2.0,1.0,871158.74,233000.0,55.0,6.0,fiduciaria,13.49
239254,optima,36.0,femenino,casado,86069.0,21.0,452260.0,451928.0,332.0,2.0,2.0,35266.37,265000.0,24.0,4.0,fiduciaria,13.82
316563,optima,43.0,masculino,divorciado,,14.0,282321.7327612168,274469.0,7852.732761216808,1.0,2.0,455354.27,59000.0,11.0,3.0,autoliquidable,8.02
999695,optima,39.0,masculino,casado,28460.0,29.0,684658.0,666808.0,17850.0,3.0,2.0,,57000.0,46.0,4.0,fiduciaria,16.59
915230,optima,83.0,femenino,soltero,159269.0,32.0,88190.0,68346.0,19844.0,3.0,1.0,27271.38,37000.0,63.0,4.0,fiduciaria,20.28
951648,premier,40.0,masculino,casado,97004.0,13.0,918226.0,816739.0,101487.0,4.0,1.0,204252.03,430000.0,47.0,4.0,fiduciaria,14.28
245777,premier,36.0,femenino,divorciado,82910.0,33.0,245304.0,180504.0,64800.0,2.0,2.0,303932.16,407000.0,97.0,3.0,fiduciaria,11.27
550111,premier,35.0,femenino,casado,105690.0,9.0,262013.0,229908.0,32105.0,4.0,3.0,267034.9,16000.0,58.0,5.0,fiduciaria,15.13
232984,optima,42.0,masculino,casado,,1.0,647609.0,636601.0,11008.0,2.0,2.0,164506.75,187000.0,58.0,4.0,fiduciaria,14.57
968894,premier,49.0,femenino,soltero,91654.0,9.0,497815.0,473093.0,24722.0,3.0,2.0,66343.59,431000.0,71.0,4.0,fiduciaria,9.47
722994,premier,72.0,femenino,divorciado,99960.0,29.0,2814362.0,2748684.0,65678.0,3.0,1.0,621228.07,326000.0,41.0,5.0,fiduciaria,11.98
802285,premier,42.0,femenino,casado,114273.0,23.0,1548126.0,1311135.0,236991.0,2.0,3.0,53775.57,96000.0,296.0,4.0,hipotecaria,6.5
410636,optima,46.0,femenino,divorciado,254393.0,24.0,37320.0,27312.0,10008.0,1.0,1.0,1694605.79,198000.0,62.0,3.0,fiduciaria,17.16
224046,optima,56.0,femenino,casado,375242.0,13.0,97285.0,91851.0,5434.0,3.0,2.0,1192754.39,55000.0,57.0,4.0,fiduciaria,19.74
286293,optima,33.0,masculino,casado,259040.0,5.0,555426.0,544341.0,11085.0,4.0,2.0,433160.28,315000.0,61.0,6.0,fiduciaria,12.32
484463,optima,31.0,masculino,viudo,83067.0,0.0,317448.0,293323.0,24125.0,4.0,3.0,10152.18,131000.0,80.0,3.0,prendas,7.36
560980,optima,45.0,femenino,casado,124802.0,25.0,706283.0,666243.0,40040.0,2.0,2.0,45153.37,154000.0,34.0,3.0,fiduciaria,17.2
574140,optima,42.0,masculino,viudo,,5.0,101920.0,80778.0,21142.0,4.0,2.0,1205302.67,86000.0,48.0,4.0,fiduciaria,20.33
567145,premier,37.0,masculino,divorciado,93889.0,392.0,1361274.0,1102890.0,258384.0,4.0,1.0,7260.99,514000.0,150.0,4.0,hipotecaria,6.72
542030,premier,44.0,masculino,casado,115230.0,9.0,1031045.0,926602.0,104443.0,3.0,4.0,330954.61,1850000.0,152.0,2.0,hipotecaria,7.07
630422,optima,58.0,femenino,casado,33628.0,1.0,769396.0,755399.0,13997.0,2.0,3.0,,355000.0,51.0,5.0,fiduciaria,12.99
667059,optima,31.0,masculino,divorciado,223197.0,91.0,464828.0,446820.0,18008.0,2.0,1.0,135717.97,74000.0,215.0,4.0,hipotecaria,7.47
924675,optima,39.0,masculino,casado,68633.0,0.0,69660.0,67230.0,2430.0,3.0,1.0,418127.45,812000.0,52.0,2.0,fiduciaria,12.31
475875,optima,62.0,femenino,soltero,51649.0,100.0,559391.0,513252.0,46139.0,3.0,2.0,1006087.64,1369000.0,145.0,4.0,hipotecaria,6.99
913691,optima,38.0,masculino,casado,39592.0,1.0,51313.0,29176.0,22137.0,7.0,0.0,356845.36,108000.0,41.0,3.0,fiduciaria,19.41
794036,optima,45.0,masculino,casado,38553.0,23.0,141620.0,22371.0,119249.0,2.0,1.0,294435.67,112000.0,66.0,2.0,prendas,8.05
238190,optima,40.0,masculino,casado,129900.0,39.0,701850.0,701672.0,178.0,3.0,1.0,83035.91,108000.0,64.0,6.0,fiduciaria,15.17
562392,premier,47.0,masculino,casado,91753.0,5.0,261534.0,242777.0,18757.0,2.0,2.0,179747.49,102000.0,37.0,3.0,fiduciaria,16.19
120474,premier,39.0,masculino,casado,80846.0,8.0,560954.0,205109.0,355845.0,3.0,4.0,54920.49,10000.0,38.0,1.0,autoliquidable,7.93
610847,optima,33.0,femenino,soltero,,37.0,48917.0,43429.0,5488.0,1.0,2.0,357831.21,414000.0,58.0,6.0,fiduciaria,18.57
715422,optima,53.0,masculino,soltero,,6.0,56223.0,32396.0,23827.0,1.0,2.0,136019.07,64000.0,49.0,4.0,fiduciaria,18.74
805143,premier,42.0,femenino,casado,106816.0,5.0,110281.0,82476.0,27805.0,2.0,1.0,3220212.45,114000.0,56.0,4.0,fiduciaria,14.92
168255,optima,33.0,masculino,soltero,69159.0,10.0,1319575.0,1262903.0,56672.0,4.0,1.0,1126507.09,362000.0,201.0,2.0,hipotecaria,6.44
665486,optima,46.0,femenino,soltero,155558.0,76.0,1006817.0,984358.0,22459.0,4.0,2.0,373190.66,771000.0,213.0,4.0,hipotecaria,6.97
876898,premier,72.0,femenino,soltero,83071.0,16.0,812546.0,692496.0,120050.0,2.0,2.0,486995.05,545000.0,56.0,3.0,fiduciaria,9.4
950397,optima,46.0,masculino,casado,125520.0,8.0,401004.0,385888.0,15116.0,1.0,1.0,630298.94,316000.0,74.0,3.0,fiduciaria,9.68
738032,optima,40.0,femenino,viudo,29906.0,20.0,477750.0,451773.0,25977.0,5.0,2.0,,1051000.0,39.0,4.0,fiduciaria,15.16
669390,premier,46.0,femenino,casado,123436.0,12.0,1497692.0,1280004.0,217688.0,2.0,1.0,,872000.0,228.0,2.0,hipotecaria,7.42
968342,optima,36.0,femenino,divorciado,,11.0,953453.0,949444.0,4009.0,2.0,4.0,258885.21,335000.0,37.0,6.0,fiduciaria,11.48
